APN,Property Address,Owner Name,Mailing Address,Owner Occupied Yes/No,Tax Years Delinquent,Taxes Owed,Auction Status,Sale Date,Assessed Value,Recorder Docs Found,Probate Signal,Deceased Signal,Court Signal,LLC Status,Lien/Judgment Signal,Vacancy Signal,Motivation Score,Target Class,Best Strategy,Next Action,Source URLs,Verification Status,Notes
163-09-211-010,UNVERIFIED - check Clark County Assessor,RITZ ESTATES L L C,UNVERIFIED,UNVERIFIED,Current year or less (FY2023-2024),$887.69 (FY2023-2024; taxes $818.40 + pen/int $57.29 + cost $12.00),Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,YES - ESTATE signal,POSSIBLE,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,30,LOW PRIORITY,Probate Acquisition Target,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=163-09-211-010; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=163-09-211-010; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+20 ESTATE/DECEASED signal; +10 LLC/Corp entity - verify NV SOS status | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
163-26-110-810,UNVERIFIED - check Clark County Assessor,ALFAN ESTATES L L C,UNVERIFIED,UNVERIFIED,1-2 years (estimated),$817.09 (FY2023-2024; taxes $697.60 + pen/int $107.49 + cost $12.00),Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,YES - ESTATE signal,POSSIBLE,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,30,LOW PRIORITY,Probate Acquisition Target,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=163-26-110-810; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=163-26-110-810; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+20 ESTATE/DECEASED signal; +10 LLC/Corp entity - verify NV SOS status | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
138-25-411-035,UNVERIFIED - check Clark County Assessor,REDFORD ESTATES L L C,UNVERIFIED,UNVERIFIED,1-2 years (estimated),$698.14 (FY2023-2024; taxes $586.90 + pen/int $99.24 + cost $12.00),Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,YES - ESTATE signal,POSSIBLE,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,30,LOW PRIORITY,Probate Acquisition Target,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=138-25-411-035; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=138-25-411-035; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+20 ESTATE/DECEASED signal; +10 LLC/Corp entity - verify NV SOS status | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
162-14-710-069,UNVERIFIED - check Clark County Assessor,HORIZON REAL ESTATE L L C,UNVERIFIED,UNVERIFIED,Current year or less (FY2023-2024),$427.52 (FY2023-2024; taxes $395.74 + pen/int $19.78 + cost $12.00),Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,YES - ESTATE signal,POSSIBLE,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,30,LOW PRIORITY,Probate Acquisition Target,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=162-14-710-069; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=162-14-710-069; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+20 ESTATE/DECEASED signal; +10 LLC/Corp entity - verify NV SOS status | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
163-20-520-014,UNVERIFIED - check Clark County Assessor,Z B ESTATE L L C,UNVERIFIED,UNVERIFIED,Current year or less (FY2023-2024),$424.98 (FY2023-2024; taxes $385.96 + pen/int $27.02 + cost $12.00),Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,YES - ESTATE signal,POSSIBLE,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,30,LOW PRIORITY,Probate Acquisition Target,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=163-20-520-014; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=163-20-520-014; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+20 ESTATE/DECEASED signal; +10 LLC/Corp entity - verify NV SOS status | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
219-05-610-004,UNVERIFIED - check Clark County Assessor,NEW DESERT VISTA L L C,UNVERIFIED,UNVERIFIED,3+ years (estimated from penalty/interest ratio),$281.28 (FY2023-2024; taxes $197.78 + pen/int $62.50 + cost $21.00),Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,30,LOW PRIORITY,Entity Distress / Wholesale or Flip,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=219-05-610-004; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=219-05-610-004; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+15 Estimated 3+ years delinquent (pen/int ratio); +10 LLC/Corp entity - verify NV SOS status; +5 Multi-parcel owner (5 parcels in 2024 list) | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
175-08-601-003,UNVERIFIED - check Clark County Assessor,GYPSUM RESOURCES L L C,UNVERIFIED,UNVERIFIED,3+ years (estimated from penalty/interest ratio),$218.64 (FY2023-2024; taxes $150.23 + pen/int $47.41 + cost $21.00),Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,30,LOW PRIORITY,Entity Distress / Wholesale or Flip,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=175-08-601-003; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=175-08-601-003; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+15 Estimated 3+ years delinquent (pen/int ratio); +10 LLC/Corp entity - verify NV SOS status; +5 Multi-parcel owner (8 parcels in 2024 list) | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
140-16-310-034,UNVERIFIED - check Clark County Assessor,ALKAY LTD INC,UNVERIFIED,UNVERIFIED,3+ years (estimated from penalty/interest ratio),$140.79 (FY2023-2024; taxes $19.42 + pen/int $21.37 + cost $100.00),Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,30,LOW PRIORITY,Entity Distress / Wholesale or Flip,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=140-16-310-034; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=140-16-310-034; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+15 Estimated 3+ years delinquent (pen/int ratio); +10 LLC/Corp entity - verify NV SOS status; +5 Multi-parcel owner (2 parcels in 2024 list) | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
140-16-310-039,UNVERIFIED - check Clark County Assessor,ALKAY LTD INC,UNVERIFIED,UNVERIFIED,3+ years (estimated from penalty/interest ratio),$140.79 (FY2023-2024; taxes $19.42 + pen/int $21.37 + cost $100.00),Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,30,LOW PRIORITY,Entity Distress / Wholesale or Flip,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=140-16-310-039; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=140-16-310-039; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+15 Estimated 3+ years delinquent (pen/int ratio); +10 LLC/Corp entity - verify NV SOS status; +5 Multi-parcel owner (2 parcels in 2024 list) | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
163-18-414-013,UNVERIFIED - check Clark County Assessor,ORIGINS REAL ESTATE INVESTMENT L L C,UNVERIFIED,UNVERIFIED,Current year or less (FY2023-2024),$112.63 (FY2023-2024; taxes $96.76 + pen/int $3.87 + cost $12.00),Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,YES - ESTATE signal,POSSIBLE,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,30,LOW PRIORITY,Probate Acquisition Target,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=163-18-414-013; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=163-18-414-013; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+20 ESTATE/DECEASED signal; +10 LLC/Corp entity - verify NV SOS status | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
176-05-113-007,UNVERIFIED - check Clark County Assessor,SUNSET MEDICAL REAL ESTATE L L C,UNVERIFIED,UNVERIFIED,Current year or less (FY2023-2024),$71.58 (FY2023-2024; taxes $57.29 + pen/int $2.29 + cost $12.00),Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,YES - ESTATE signal,POSSIBLE,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,30,LOW PRIORITY,Probate Acquisition Target,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=176-05-113-007; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=176-05-113-007; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+20 ESTATE/DECEASED signal; +10 LLC/Corp entity - verify NV SOS status | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
219-05-401-007,UNVERIFIED - check Clark County Assessor,GLENVIEW HOLDINGS L L C,UNVERIFIED,UNVERIFIED,3+ years (estimated from penalty/interest ratio),$52.43 (FY2023-2024; taxes $23.88 + pen/int $7.55 + cost $21.00),Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,30,LOW PRIORITY,Entity Distress / Wholesale or Flip,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=219-05-401-007; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=219-05-401-007; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+15 Estimated 3+ years delinquent (pen/int ratio); +10 LLC/Corp entity - verify NV SOS status; +5 Multi-parcel owner (8 parcels in 2024 list) | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
163-11-810-003,UNVERIFIED - check Clark County Assessor,LAS VEGAS KOREAN COMMUNITY CHURCH INC,UNVERIFIED,UNVERIFIED,3+ years (estimated from penalty/interest ratio),"$33,522.54 (FY2023-2024; taxes $24,847.99 + pen/int $8,607.55 + cost $67.00)",Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,25,LOW PRIORITY,Entity Distress / Wholesale or Flip,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=163-11-810-003; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=163-11-810-003; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+15 Estimated 3+ years delinquent (pen/int ratio); +10 LLC/Corp entity - verify NV SOS status | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
124-26-101-011,UNVERIFIED - check Clark County Assessor,5TH & REGINA L L C,UNVERIFIED,UNVERIFIED,3+ years (estimated from penalty/interest ratio),"$23,645.23 (FY2023-2024; taxes $17,430.42 + pen/int $6,193.81 + cost $21.00)",Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,25,LOW PRIORITY,Entity Distress / Wholesale or Flip,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=124-26-101-011; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=124-26-101-011; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+15 Estimated 3+ years delinquent (pen/int ratio); +10 LLC/Corp entity - verify NV SOS status | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
161-18-510-025,UNVERIFIED - check Clark County Assessor,T F DEVELOPMENT L L C,UNVERIFIED,UNVERIFIED,3+ years (estimated from penalty/interest ratio),"$15,035.80 (FY2023-2024; taxes $9,523.94 + pen/int $5,431.86 + cost $80.00)",Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,25,LOW PRIORITY,Entity Distress / Wholesale or Flip,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=161-18-510-025; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=161-18-510-025; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+15 Estimated 3+ years delinquent (pen/int ratio); +10 LLC/Corp entity - verify NV SOS status | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
139-26-508-016,UNVERIFIED - check Clark County Assessor,SEARLES OZ LAND L L C,UNVERIFIED,UNVERIFIED,3+ years (estimated from penalty/interest ratio),"$13,702.36 (FY2023-2024; taxes $10,481.93 + pen/int $3,153.43 + cost $67.00)",Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,25,LOW PRIORITY,Entity Distress / Wholesale or Flip,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=139-26-508-016; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=139-26-508-016; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+15 Estimated 3+ years delinquent (pen/int ratio); +10 LLC/Corp entity - verify NV SOS status | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
125-16-513-061,UNVERIFIED - check Clark County Assessor,SATICOY BAY L L C,UNVERIFIED,UNVERIFIED,3+ years (estimated from penalty/interest ratio),"$12,471.61 (FY2023-2024; taxes $8,993.22 + pen/int $3,418.39 + cost $60.00)",Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,25,LOW PRIORITY,Entity Distress / Wholesale or Flip,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=125-16-513-061; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=125-16-513-061; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+15 Estimated 3+ years delinquent (pen/int ratio); +10 LLC/Corp entity - verify NV SOS status | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
139-24-210-269,UNVERIFIED - check Clark County Assessor,ROYAL STOP L L C,UNVERIFIED,UNVERIFIED,3+ years (estimated from penalty/interest ratio),"$11,271.75 (FY2023-2024; taxes $8,617.92 + pen/int $2,602.83 + cost $51.00)",Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,25,LOW PRIORITY,Entity Distress / Wholesale or Flip,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=139-24-210-269; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=139-24-210-269; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+15 Estimated 3+ years delinquent (pen/int ratio); +10 LLC/Corp entity - verify NV SOS status | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
124-20-410-112,UNVERIFIED - check Clark County Assessor,C W A B S INC ASSET-BACKED CERTIFICATES,UNVERIFIED,UNVERIFIED,3+ years (estimated from penalty/interest ratio),"$10,588.08 (FY2023-2024; taxes $8,250.12 + pen/int $2,312.96 + cost $25.00)",Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,25,LOW PRIORITY,Entity Distress / Wholesale or Flip,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=124-20-410-112; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=124-20-410-112; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+15 Estimated 3+ years delinquent (pen/int ratio); +10 LLC/Corp entity - verify NV SOS status | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
124-33-415-033,UNVERIFIED - check Clark County Assessor,GOLDBERG KERSHEN & ALTMANN L L C,UNVERIFIED,UNVERIFIED,3+ years (estimated from penalty/interest ratio),"$9,657.70 (FY2023-2024; taxes $6,922.26 + pen/int $2,675.44 + cost $60.00)",Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,25,LOW PRIORITY,Entity Distress / Wholesale or Flip,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=124-33-415-033; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=124-33-415-033; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+15 Estimated 3+ years delinquent (pen/int ratio); +10 LLC/Corp entity - verify NV SOS status | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
179-18-214-058,UNVERIFIED - check Clark County Assessor,BELLA HOSPITALITY GROUP L L C,UNVERIFIED,UNVERIFIED,3+ years (estimated from penalty/interest ratio),"$8,331.54 (FY2023-2024; taxes $6,087.40 + pen/int $2,223.14 + cost $21.00)",Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,25,LOW PRIORITY,Entity Distress / Wholesale or Flip,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=179-18-214-058; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=179-18-214-058; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+15 Estimated 3+ years delinquent (pen/int ratio); +10 LLC/Corp entity - verify NV SOS status | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
140-31-412-039,UNVERIFIED - check Clark County Assessor,BLACKACRE PPTYS L L C-SERIES D,UNVERIFIED,UNVERIFIED,3+ years (estimated from penalty/interest ratio),"$4,531.66 (FY2023-2024; taxes $3,556.78 + pen/int $914.88 + cost $60.00)",Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,25,LOW PRIORITY,Entity Distress / Wholesale or Flip,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=140-31-412-039; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=140-31-412-039; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+15 Estimated 3+ years delinquent (pen/int ratio); +10 LLC/Corp entity - verify NV SOS status | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
